NC_045512.2	114	78	29903	0.00260843
NC_045512.2	115	41	29903	0.0013711
NC_045512.2	116	64	29903	0.00214025
NC_045512.2	117	62	29903	0.00207337
NC_045512.2	118	19	29903	0.000635388
NC_045512.2	119	39	29903	0.00130422
NC_045512.2	120	45	29903	0.00150487
NC_045512.2	121	28	29903	0.000936361
NC_045512.2	122	13	29903	0.000434739
NC_045512.2	123	22	29903	0.000735712
NC_045512.2	124	10	29903	0.000334415
NC_045512.2	125	16	29903	0.000535063
NC_045512.2	126	32	29903	0.00107013
NC_045512.2	127	1	29903	3.34415e-05
NC_045512.2	128	2	29903	6.68829e-05
NC_045512.2	129	4	29903	0.000133766
NC_045512.2	130	2	29903	6.68829e-05
NC_045512.2	131	3	29903	0.000100324
NC_045512.2	132	14	29903	0.00046818
NC_045512.2	133	31	29903	0.00103669
NC_045512.2	134	20	29903	0.000668829
NC_045512.2	135	38	29903	0.00127078
NC_045512.2	136	48	29903	0.00160519
NC_045512.2	137	48	29903	0.00160519
NC_045512.2	138	10	29903	0.000334415
genome	0	2664	29903	0.0890881
genome	1	799	29903	0.0267197
genome	2	1138	29903	0.0380564
genome	3	36	29903	0.00120389
genome	4	279	29903	0.00933017
genome	5	331	29903	0.0110691
genome	6	267	29903	0.00892887
genome	7	209	29903	0.00698927
genome	8	101	29903	0.00337759
genome	9	200	29903	0.00668829
genome	10	172	29903	0.00575193
genome	11	396	29903	0.0132428
genome	12	452	29903	0.0151155
genome	13	292	29903	0.00976491
genome	14	264	29903	0.00882855
genome	15	233	29903	0.00779186
genome	16	270	29903	0.00902919
genome	17	418	29903	0.0139785
genome	18	316	29903	0.0105675
genome	19	445	29903	0.0148814
genome	20	205	29903	0.0068555
genome	21	239	29903	0.00799251
genome	22	484	29903	0.0161857
genome	23	311	29903	0.0104003
genome	24	456	29903	0.0152493
genome	25	214	29903	0.00715647
genome	26	382	29903	0.0127746
genome	27	323	29903	0.0108016
genome	28	183	29903	0.00611979
genome	29	354	29903	0.0118383
genome	30	447	29903	0.0149483
genome	31	355	29903	0.0118717
genome	32	399	29903	0.0133431
genome	33	419	29903	0.014012
genome	34	373	29903	0.0124737
genome	35	400	29903	0.0133766
genome	36	406	29903	0.0135772
genome	37	495	29903	0.0165535
genome	38	637	29903	0.0213022
genome	39	417	29903	0.0139451
genome	40	525	29903	0.0175568
genome	41	297	29903	0.00993211
genome	42	477	29903	0.0159516
genome	43	512	29903	0.017122
genome	44	361	29903	0.0120724
genome	45	292	29903	0.00976491
genome	46	390	29903	0.0130422
genome	47	310	29903	0.0103669
genome	48	241	29903	0.00805939
genome	49	275	29903	0.0091964
genome	50	339	29903	0.0113367
genome	51	423	29903	0.0141457
genome	52	343	29903	0.0114704
genome	53	243	29903	0.00812627
genome	54	260	29903	0.00869478
genome	55	236	29903	0.00789218
genome	56	340	29903	0.0113701
genome	57	330	29903	0.0110357
genome	58	214	29903	0.00715647
genome	59	156	29903	0.00521687
genome	60	253	29903	0.00846069
genome	61	166	29903	0.00555128
genome	62	111	29903	0.003712
genome	63	205	29903	0.0068555
genome	64	104	29903	0.00347791
genome	65	127	29903	0.00424707
genome	66	58	29903	0.0019396
genome	67	196	29903	0.00655453
genome	68	285	29903	0.00953082
genome	69	273	29903	0.00912952
genome	70	280	29903	0.00936361
genome	71	302	29903	0.0100993
genome	72	260	29903	0.00869478
genome	73	238	29903	0.00795907
genome	74	136	29903	0.00454804
genome	75	143	29903	0.00478213
genome	76	127	29903	0.00424707
genome	77	203	29903	0.00678862
genome	78	145	29903	0.00484901
genome	79	132	29903	0.00441427
genome	80	81	29903	0.00270876
genome	81	70	29903	0.0023409
genome	82	193	29903	0.0064542
genome	83	140	29903	0.0046818
genome	84	50	29903	0.00167207
genome	85	69	29903	0.00230746
genome	86	29	29903	0.000969802
genome	87	138	29903	0.00461492
genome	88	75	29903	0.00250811
genome	89	53	29903	0.0017724
genome	90	83	29903	0.00277564
genome	91	21	29903	0.000702271
genome	92	54	29903	0.00180584
genome	93	83	29903	0.00277564
genome	94	56	29903	0.00187272
genome	95	36	29903	0.00120389
genome	96	32	29903	0.00107013
genome	97	44	29903	0.00147142
genome	98	22	29903	0.000735712
genome	99	44	29903	0.00147142
genome	100	64	29903	0.00214025
genome	101	71	29903	0.00237434
genome	102	35	29903	0.00117045
genome	103	64	29903	0.00214025
genome	104	36	29903	0.00120389
genome	105	88	29903	0.00294285
genome	106	22	29903	0.000735712
genome	107	30	29903	0.00100324
genome	108	20	29903	0.000668829
genome	109	64	29903	0.00214025
genome	110	34	29903	0.00113701
genome	111	33	29903	0.00110357
genome	112	72	29903	0.00240779
genome	113	118	29903	0.00394609
genome	114	78	29903	0.00260843
genome	115	41	29903	0.0013711
genome	116	64	29903	0.00214025
genome	117	62	29903	0.00207337
genome	118	19	29903	0.000635388
genome	119	39	29903	0.00130422
genome	120	45	29903	0.00150487
genome	121	28	29903	0.000936361
genome	122	13	29903	0.000434739
genome	123	22	29903	0.000735712
genome	124	10	29903	0.000334415
genome	125	16	29903	0.000535063
genome	126	32	29903	0.00107013
genome	127	1	29903	3.34415e-05
genome	128	2	29903	6.68829e-05
genome	129	4	29903	0.000133766
genome	130	2	29903	6.68829e-05
genome	131	3	29903	0.000100324
genome	132	14	29903	0.00046818
genome	133	31	29903	0.00103669
genome	134	20	29903	0.000668829
genome	135	38	29903	0.00127078
genome	136	48	29903	0.00160519
genome	137	48	29903	0.00160519
genome	138	10	29903	0.000334415
