#Coverage	Number of genomic locations
348.0	9.0
349.0	5.0
350.0	11.0
351.0	11.0
352.0	18.0
353.0	19.0
354.0	18.0
355.0	23.0
356.0	19.0
357.0	11.0
358.0	7.0
359.0	9.0
360.0	10.0
361.0	7.0
362.0	20.0
363.0	21.0
364.0	16.0
365.0	13.0
366.0	15.0
367.0	10.0
368.0	21.0
369.0	18.0
370.0	14.0
371.0	14.0
372.0	27.0
373.0	17.0
374.0	10.0
375.0	14.0
376.0	7.0
377.0	16.0
378.0	18.0
379.0	22.0
380.0	19.0
381.0	16.0
382.0	15.0
383.0	11.0
384.0	8.0
385.0	20.0
386.0	21.0
387.0	17.0
388.0	15.0
389.0	12.0
390.0	11.0
391.0	8.0
392.0	11.0
393.0	11.0
394.0	11.0
395.0	7.0
396.0	26.0
397.0	17.0
398.0	11.0
399.0	7.0
400.0	9.0
401.0	11.0
402.0	18.0
403.0	8.0
404.0	11.0
405.0	8.0
406.0	6.0
407.0	11.0
408.0	16.0
409.0	10.0
410.0	14.0
411.0	18.0
412.0	9.0
413.0	11.0
414.0	12.0
415.0	8.0
416.0	10.0
417.0	11.0
418.0	12.0
419.0	16.0
420.0	9.0
421.0	11.0
422.0	9.0
423.0	11.0
424.0	8.0
425.0	10.0
426.0	11.0
427.0	7.0
428.0	6.0
429.0	8.0
430.0	12.0
431.0	5.0
432.0	8.0
433.0	9.0
434.0	8.0
435.0	5.0
436.0	6.0
437.0	14.0
438.0	18.0
439.0	10.0
440.0	14.0
441.0	7.0
442.0	7.0
443.0	7.0
444.0	6.0
445.0	3.0
446.0	6.0
447.0	7.0
448.0	5.0
449.0	4.0
450.0	4.0
451.0	8.0
452.0	7.0
453.0	3.0
454.0	7.0
455.0	3.0
456.0	6.0
457.0	7.0
458.0	7.0
459.0	6.0
460.0	1.0
461.0	2.0
462.0	4.0
463.0	2.0
464.0	5.0
465.0	2.0
466.0	6.0
467.0	10.0
468.0	5.0
469.0	5.0
470.0	9.0
471.0	10.0
472.0	11.0
473.0	14.0
474.0	10.0
475.0	12.0
476.0	8.0
477.0	10.0
478.0	8.0
479.0	9.0
480.0	6.0
481.0	12.0
482.0	9.0
483.0	13.0
484.0	5.0
485.0	9.0
486.0	10.0
487.0	9.0
488.0	6.0
489.0	2.0
490.0	3.0
491.0	9.0
492.0	8.0
493.0	9.0
494.0	12.0
495.0	8.0
496.0	9.0
497.0	5.0
498.0	8.0
499.0	7.0
500.0	2.0
501.0	6.0
502.0	7.0
503.0	9.0
504.0	3.0
505.0	3.0
506.0	5.0
507.0	4.0
508.0	6.0
509.0	4.0
510.0	1.0
511.0	8.0
512.0	2.0
513.0	3.0
514.0	8.0
515.0	9.0
516.0	9.0
517.0	2.0
518.0	5.0
519.0	3.0
520.0	4.0
521.0	1.0
522.0	5.0
523.0	6.0
524.0	4.0
525.0	5.0
526.0	2.0
527.0	2.0
528.0	2.0
529.0	11.0
530.0	8.0
531.0	6.0
532.0	4.0
533.0	6.0
534.0	7.0
535.0	5.0
536.0	6.0
537.0	5.0
538.0	5.0
539.0	4.0
540.0	11.0
541.0	3.0
542.0	7.0
543.0	4.0
544.0	4.0
545.0	3.0
546.0	3.0
547.0	3.0
548.0	2.0
549.0	3.0
550.0	2.0
551.0	5.0
552.0	6.0
553.0	8.0
554.0	3.0
555.0	2.0
556.0	4.0
557.0	8.0
558.0	5.0
559.0	2.0
560.0	11.0
561.0	10.0
562.0	6.0
563.0	11.0
564.0	12.0
565.0	4.0
566.0	9.0
567.0	8.0
568.0	13.0
569.0	8.0
570.0	10.0
571.0	12.0
572.0	5.0
573.0	4.0
574.0	3.0
575.0	4.0
576.0	4.0
577.0	7.0
578.0	5.0
579.0	6.0
580.0	13.0
581.0	3.0
582.0	4.0
583.0	5.0
584.0	6.0
585.0	4.0
586.0	9.0
587.0	8.0
588.0	9.0
589.0	6.0
590.0	7.0
591.0	6.0
592.0	4.0
593.0	4.0
594.0	5.0
595.0	3.0
596.0	3.0
597.0	8.0
598.0	8.0
599.0	6.0
600.0	3.0
601.0	4.0
602.0	2.0
603.0	10.0
604.0	5.0
605.0	4.0
606.0	4.0
607.0	2.0
608.0	7.0
609.0	2.0
610.0	7.0
611.0	1.0
612.0	6.0
613.0	4.0
614.0	4.0
615.0	4.0
616.0	5.0
617.0	5.0
618.0	7.0
619.0	1.0
620.0	5.0
621.0	5.0
622.0	3.0
623.0	4.0
624.0	5.0
625.0	5.0
626.0	10.0
627.0	11.0
628.0	6.0
629.0	6.0
630.0	8.0
631.0	7.0
632.0	6.0
633.0	9.0
634.0	8.0
635.0	6.0
636.0	8.0
637.0	6.0
638.0	8.0
639.0	12.0
640.0	7.0
641.0	14.0
642.0	9.0
643.0	7.0
644.0	7.0
645.0	10.0
646.0	3.0
647.0	14.0
648.0	11.0
649.0	6.0
650.0	10.0
651.0	7.0
652.0	8.0
653.0	10.0
654.0	13.0
655.0	9.0
656.0	5.0
657.0	5.0
658.0	8.0
659.0	6.0
660.0	8.0
661.0	4.0
662.0	10.0
663.0	5.0
664.0	3.0
665.0	8.0
666.0	7.0
667.0	5.0
668.0	6.0
669.0	8.0
670.0	5.0
671.0	4.0
672.0	6.0
673.0	7.0
674.0	10.0
675.0	2.0
676.0	5.0
677.0	3.0
678.0	4.0
679.0	3.0
680.0	1.0
681.0	3.0
682.0	8.0
683.0	2.0
684.0	1.0
685.0	4.0
686.0	8.0
687.0	4.0
688.0	6.0
689.0	5.0
690.0	2.0
691.0	1.0
692.0	4.0
693.0	5.0
694.0	5.0
695.0	5.0
696.0	3.0
697.0	6.0
698.0	3.0
699.0	4.0
700.0	7.0
701.0	6.0
702.0	4.0
703.0	2.0
704.0	1.0
705.0	6.0
706.0	2.0
707.0	5.0
708.0	2.0
709.0	3.0
711.0	3.0
712.0	1.0
713.0	1.0
714.0	3.0
715.0	3.0
716.0	1.0
717.0	3.0
718.0	2.0
719.0	3.0
720.0	4.0
723.0	1.0
724.0	5.0
725.0	1.0
726.0	3.0
727.0	3.0
728.0	6.0
729.0	1.0
730.0	1.0
731.0	2.0
732.0	1.0
734.0	2.0
736.0	2.0
737.0	4.0
738.0	6.0
741.0	1.0
742.0	3.0
743.0	1.0
744.0	1.0
745.0	2.0
746.0	1.0
747.0	1.0
748.0	1.0
749.0	2.0
750.0	2.0
751.0	1.0
752.0	1.0
753.0	1.0
754.0	1.0
755.0	1.0
756.0	2.0
757.0	1.0
759.0	3.0
760.0	1.0
761.0	2.0
762.0	3.0
763.0	6.0
764.0	5.0
765.0	1.0
766.0	5.0
767.0	2.0
768.0	6.0
769.0	6.0
770.0	1.0
771.0	3.0
772.0	4.0
773.0	3.0
774.0	5.0
775.0	7.0
776.0	3.0
777.0	4.0
778.0	3.0
779.0	4.0
780.0	4.0
781.0	2.0
782.0	2.0
783.0	2.0
784.0	2.0
785.0	4.0
786.0	2.0
787.0	2.0
788.0	2.0
789.0	2.0
790.0	3.0
792.0	3.0
793.0	3.0
794.0	5.0
795.0	5.0
796.0	2.0
797.0	2.0
798.0	3.0
799.0	5.0
800.0	5.0
801.0	4.0
802.0	3.0
803.0	4.0
804.0	3.0
805.0	5.0
806.0	4.0
807.0	4.0
808.0	4.0
809.0	4.0
810.0	1.0
811.0	5.0
812.0	4.0
813.0	3.0
814.0	2.0
815.0	3.0
816.0	1.0
817.0	3.0
818.0	4.0
819.0	6.0
820.0	2.0
821.0	3.0
822.0	5.0
823.0	3.0
824.0	5.0
825.0	3.0
826.0	4.0
828.0	2.0
829.0	4.0
830.0	2.0
831.0	4.0
832.0	5.0
833.0	3.0
834.0	5.0
835.0	5.0
836.0	4.0
837.0	3.0
838.0	6.0
839.0	4.0
841.0	6.0
842.0	3.0
843.0	2.0
844.0	5.0
845.0	6.0
846.0	4.0
847.0	3.0
848.0	5.0
849.0	7.0
850.0	3.0
851.0	6.0
852.0	7.0
853.0	2.0
854.0	7.0
855.0	4.0
856.0	6.0
857.0	5.0
858.0	4.0
859.0	5.0
860.0	3.0
861.0	3.0
862.0	6.0
863.0	7.0
864.0	1.0
865.0	4.0
866.0	13.0
867.0	5.0
868.0	3.0
869.0	7.0
870.0	5.0
871.0	2.0
872.0	5.0
873.0	1.0
874.0	2.0
875.0	3.0
877.0	2.0
878.0	4.0
879.0	3.0
880.0	4.0
881.0	4.0
882.0	1.0
883.0	4.0
884.0	2.0
885.0	4.0
886.0	4.0
887.0	5.0
888.0	3.0
889.0	6.0
890.0	6.0
891.0	1.0
892.0	1.0
894.0	6.0
895.0	4.0
896.0	5.0
897.0	2.0
898.0	5.0
899.0	8.0
901.0	2.0
902.0	2.0
903.0	3.0
904.0	1.0
905.0	6.0
906.0	4.0
907.0	4.0
908.0	4.0
910.0	2.0
911.0	1.0
912.0	2.0
913.0	3.0
914.0	1.0
915.0	3.0
916.0	5.0
917.0	2.0
918.0	5.0
919.0	3.0
920.0	4.0
921.0	3.0
922.0	3.0
923.0	6.0
924.0	4.0
925.0	5.0
926.0	3.0
927.0	3.0
928.0	3.0
929.0	3.0
930.0	5.0
931.0	2.0
932.0	5.0
933.0	6.0
936.0	5.0
937.0	3.0
938.0	5.0
939.0	6.0
940.0	7.0
941.0	2.0
942.0	6.0
943.0	2.0
944.0	6.0
945.0	2.0
946.0	4.0
947.0	4.0
948.0	5.0
949.0	1.0
951.0	1.0
952.0	1.0
953.0	6.0
954.0	3.0
955.0	3.0
956.0	1.0
957.0	3.0
959.0	3.0
960.0	1.0
961.0	1.0
962.0	1.0
965.0	3.0
968.0	2.0
969.0	1.0
970.0	1.0
971.0	3.0
972.0	1.0
973.0	1.0
974.0	2.0
975.0	1.0
976.0	1.0
977.0	5.0
978.0	1.0
979.0	3.0
980.0	2.0
981.0	1.0
982.0	4.0
983.0	1.0
984.0	2.0
985.0	3.0
986.0	1.0
987.0	5.0
988.0	3.0
989.0	3.0
990.0	2.0
991.0	1.0
992.0	3.0
994.0	1.0
995.0	2.0
997.0	4.0
998.0	1.0
1000.0	2.0
1001.0	1.0
1002.0	1.0
1003.0	1.0
1004.0	4.0
1005.0	1.0
1006.0	4.0
1007.0	5.0
1008.0	4.0
1009.0	4.0
1010.0	4.0
1011.0	4.0
1014.0	2.0
1015.0	2.0
1016.0	2.0
1018.0	4.0
1019.0	4.0
1020.0	6.0
1021.0	3.0
1022.0	4.0
1023.0	3.0
1024.0	5.0
1025.0	1.0
1026.0	3.0
1027.0	6.0
1028.0	3.0
1030.0	1.0
1031.0	2.0
1032.0	4.0
1033.0	3.0
1034.0	1.0
1035.0	4.0
1037.0	1.0
1038.0	3.0
1039.0	2.0
1040.0	2.0
1041.0	3.0
1042.0	2.0
1043.0	6.0
1044.0	3.0
1045.0	3.0
1046.0	3.0
1047.0	2.0
1048.0	5.0
1049.0	4.0
1050.0	4.0
1051.0	4.0
1052.0	1.0
1053.0	4.0
1054.0	3.0
1055.0	4.0
1056.0	2.0
1057.0	3.0
1058.0	5.0
1059.0	8.0
1060.0	4.0
1061.0	6.0
1062.0	6.0
1063.0	2.0
1064.0	4.0
1065.0	6.0
1066.0	3.0
1067.0	3.0
1068.0	5.0
1069.0	8.0
1070.0	2.0
1071.0	1.0
1072.0	6.0
1073.0	4.0
1074.0	3.0
1075.0	5.0
1076.0	4.0
1077.0	3.0
1079.0	4.0
1080.0	3.0
1081.0	2.0
1082.0	2.0
1083.0	3.0
1084.0	3.0
1086.0	2.0
1087.0	2.0
1088.0	4.0
1089.0	5.0
1090.0	4.0
1091.0	4.0
1092.0	3.0
1093.0	5.0
1094.0	9.0
1095.0	5.0
1096.0	8.0
1097.0	2.0
1098.0	5.0
1099.0	3.0
1100.0	2.0
1101.0	6.0
1102.0	4.0
1103.0	5.0
1104.0	6.0
1105.0	4.0
1106.0	8.0
1107.0	5.0
1108.0	7.0
1109.0	9.0
1110.0	4.0
1111.0	4.0
1112.0	3.0
1113.0	1.0
1114.0	4.0
1115.0	3.0
1116.0	6.0
1117.0	5.0
1118.0	2.0
1119.0	5.0
1120.0	3.0
1121.0	2.0
1122.0	3.0
1123.0	2.0
1124.0	3.0
1126.0	5.0
1127.0	1.0
1128.0	4.0
1129.0	3.0
1130.0	3.0
1131.0	1.0
1132.0	2.0
1133.0	5.0
1134.0	4.0
1135.0	2.0
1137.0	2.0
1138.0	1.0
1139.0	3.0
1140.0	5.0
1141.0	3.0
1142.0	4.0
1143.0	2.0
1144.0	2.0
1145.0	5.0
1146.0	1.0
1147.0	4.0
1148.0	4.0
1149.0	8.0
1150.0	5.0
1151.0	1.0
1152.0	1.0
1153.0	2.0
1154.0	2.0
1155.0	2.0
1156.0	3.0
1157.0	5.0
1158.0	4.0
1159.0	4.0
1160.0	4.0
1161.0	3.0
1163.0	2.0
1164.0	1.0
1165.0	3.0
1166.0	2.0
1168.0	3.0
1169.0	4.0
1170.0	1.0
1171.0	2.0
1172.0	3.0
1173.0	2.0
1175.0	1.0
1178.0	2.0
1179.0	2.0
1180.0	1.0
1181.0	1.0
1182.0	1.0
1184.0	2.0
1185.0	1.0
1186.0	1.0
1187.0	2.0
1190.0	2.0
1191.0	1.0
1192.0	2.0
1193.0	4.0
1194.0	2.0
1195.0	3.0
1196.0	2.0
1197.0	1.0
1198.0	3.0
1199.0	2.0
1201.0	2.0
1203.0	1.0
1206.0	1.0
1207.0	1.0
1209.0	1.0
1210.0	3.0
1212.0	1.0
1213.0	3.0
1214.0	1.0
1216.0	1.0
1217.0	2.0
1218.0	3.0
1219.0	4.0
1220.0	2.0
1222.0	1.0
1223.0	1.0
1224.0	1.0
1226.0	2.0
1228.0	1.0
1229.0	2.0
1230.0	2.0
1231.0	1.0
1232.0	1.0
1233.0	2.0
1234.0	1.0
1235.0	2.0
1236.0	1.0
1237.0	1.0
1238.0	1.0
1239.0	1.0
1240.0	4.0
1241.0	1.0
1242.0	3.0
1243.0	2.0
1244.0	3.0
1246.0	2.0
1248.0	5.0
1249.0	1.0
1250.0	2.0
1251.0	6.0
1253.0	2.0
1255.0	2.0
1256.0	1.0
1260.0	3.0
1261.0	1.0
1263.0	1.0
1264.0	1.0
1265.0	1.0
1266.0	1.0
1268.0	3.0
1269.0	2.0
1270.0	2.0
1272.0	3.0
1273.0	1.0
1274.0	2.0
1275.0	2.0
1276.0	2.0
1280.0	2.0
1281.0	1.0
1282.0	1.0
1284.0	1.0
1285.0	2.0
1287.0	1.0
1290.0	1.0
1291.0	2.0
1295.0	2.0
1296.0	1.0
1297.0	2.0
1299.0	2.0
1301.0	1.0
1302.0	1.0
1303.0	2.0
1305.0	1.0
1308.0	3.0
1309.0	2.0
1310.0	1.0
1311.0	2.0
1312.0	6.0
1314.0	1.0
1315.0	1.0
1317.0	2.0
1319.0	1.0
1320.0	1.0
1321.0	2.0
1322.0	1.0
1323.0	2.0
1324.0	3.0
1325.0	2.0
1326.0	2.0
1329.0	1.0
1330.0	2.0
1331.0	2.0
1332.0	2.0
1333.0	1.0
1334.0	2.0
1335.0	2.0
1336.0	2.0
1338.0	1.0
1340.0	1.0
1341.0	1.0
1342.0	3.0
1344.0	1.0
1345.0	2.0
1346.0	2.0
1347.0	4.0
1348.0	1.0
1349.0	1.0
1351.0	2.0
1352.0	2.0
1353.0	2.0
1354.0	4.0
1355.0	2.0
1356.0	2.0
1357.0	1.0
1359.0	1.0
1361.0	2.0
1363.0	1.0
1364.0	2.0
1365.0	2.0
1367.0	1.0
1369.0	2.0
1373.0	1.0
1375.0	1.0
1376.0	1.0
1377.0	1.0
1379.0	2.0
1380.0	1.0
1384.0	1.0
1385.0	1.0
1387.0	2.0
1390.0	3.0
1391.0	1.0
1393.0	2.0
1396.0	1.0
1398.0	2.0
1399.0	2.0
1403.0	4.0
1404.0	1.0
1405.0	1.0
1406.0	1.0
1408.0	2.0
1410.0	1.0
1412.0	3.0
1413.0	1.0
1414.0	1.0
1415.0	1.0
1419.0	2.0
1420.0	1.0
1422.0	1.0
1423.0	1.0
1424.0	1.0
1425.0	3.0
1427.0	2.0
1428.0	1.0
1429.0	2.0
1432.0	1.0
1434.0	2.0
1435.0	1.0
1436.0	1.0
1437.0	1.0
1438.0	3.0
1439.0	1.0
1440.0	3.0
1441.0	1.0
1442.0	6.0
1443.0	3.0
1444.0	1.0
1445.0	3.0
1446.0	2.0
1447.0	2.0
1448.0	1.0
1449.0	3.0
1451.0	1.0
1452.0	1.0
1455.0	2.0
1456.0	2.0
1457.0	4.0
1458.0	2.0
1459.0	2.0
1460.0	1.0
1462.0	3.0
1463.0	2.0
1464.0	5.0
1465.0	2.0
1466.0	4.0
1468.0	1.0
1469.0	3.0
1470.0	1.0
1472.0	1.0
1474.0	1.0
1475.0	3.0
1476.0	2.0
1477.0	1.0
1478.0	3.0
1482.0	1.0
1483.0	3.0
1484.0	1.0
1486.0	2.0
1487.0	1.0
1489.0	1.0
1490.0	1.0
1491.0	2.0
1493.0	2.0
1494.0	1.0
1495.0	2.0
1496.0	1.0
1497.0	1.0
1499.0	3.0
1500.0	1.0
1501.0	3.0
1503.0	1.0
1504.0	1.0
1505.0	1.0
1506.0	2.0
1507.0	1.0
1508.0	1.0
1512.0	1.0
1514.0	1.0
1515.0	1.0
1516.0	1.0
1517.0	2.0
1518.0	2.0
1519.0	1.0
1521.0	3.0
1522.0	1.0
1524.0	1.0
1526.0	1.0
1530.0	2.0
1534.0	1.0
1535.0	1.0
1537.0	1.0
1540.0	1.0
1541.0	1.0
1542.0	4.0
1543.0	1.0
1544.0	3.0
1545.0	1.0
1547.0	2.0
1548.0	2.0
1550.0	3.0
1551.0	1.0
1552.0	1.0
1554.0	1.0
1556.0	1.0
1560.0	1.0
1565.0	1.0
1567.0	1.0
1569.0	2.0
1572.0	2.0
1574.0	1.0
1576.0	3.0
1577.0	1.0
1578.0	1.0
1579.0	2.0
1580.0	1.0
1581.0	1.0
1586.0	1.0
1587.0	2.0
1588.0	2.0
1589.0	1.0
1590.0	1.0
1591.0	1.0
1593.0	1.0
1594.0	1.0
1595.0	1.0
1597.0	1.0
1598.0	1.0
1600.0	1.0
1603.0	1.0
1605.0	4.0
1607.0	1.0
1608.0	1.0
1609.0	1.0
1610.0	3.0
1611.0	1.0
1613.0	1.0
1614.0	1.0
1616.0	1.0
1623.0	1.0
1624.0	1.0
1625.0	1.0
1627.0	1.0
1628.0	2.0
1629.0	2.0
1630.0	1.0
1631.0	1.0
1633.0	1.0
1637.0	1.0
1640.0	1.0
1643.0	2.0
1644.0	2.0
1645.0	1.0
1646.0	2.0
1647.0	2.0
1648.0	2.0
1651.0	1.0
1652.0	2.0
1655.0	1.0
1656.0	1.0
1657.0	1.0
1658.0	1.0
1659.0	1.0
1660.0	1.0
1665.0	1.0
1668.0	1.0
1671.0	1.0
1676.0	1.0
1677.0	1.0
1678.0	2.0
1680.0	1.0
1691.0	1.0
1693.0	2.0
1700.0	1.0
1702.0	1.0
1703.0	1.0
1709.0	1.0
1710.0	1.0
1712.0	1.0
1714.0	1.0
1716.0	1.0
1719.0	2.0
1720.0	1.0
1724.0	1.0
1727.0	1.0
1733.0	2.0
1734.0	1.0
1735.0	2.0
1736.0	1.0
1740.0	1.0
1743.0	1.0
1744.0	2.0
1747.0	1.0
1750.0	1.0
1756.0	1.0
1758.0	1.0
1761.0	1.0
1762.0	1.0
1769.0	1.0
1772.0	1.0
1779.0	3.0
1781.0	2.0
1782.0	1.0
1784.0	1.0
1787.0	1.0
1792.0	1.0
1794.0	1.0
1795.0	1.0
1808.0	4.0
1810.0	1.0
1813.0	1.0
1816.0	1.0
1818.0	2.0
1819.0	1.0
1822.0	1.0
1824.0	1.0
1825.0	1.0
1828.0	2.0
1830.0	1.0
1832.0	3.0
1834.0	1.0
1835.0	3.0
1836.0	1.0
1837.0	1.0
1839.0	1.0
1840.0	1.0
1846.0	2.0
1847.0	1.0
1852.0	1.0
1854.0	1.0
1861.0	1.0
1863.0	1.0
1866.0	1.0
1870.0	1.0
1872.0	2.0
1873.0	1.0
1887.0	1.0
1888.0	1.0
1889.0	2.0
1893.0	1.0
1897.0	1.0
1911.0	1.0
1919.0	1.0
1921.0	1.0
1926.0	1.0
1927.0	1.0
1932.0	1.0
1934.0	1.0
1938.0	1.0
1950.0	1.0
1951.0	1.0
1953.0	1.0
1954.0	1.0
1958.0	1.0
1960.0	1.0
1966.0	1.0
1971.0	1.0
1977.0	1.0
1981.0	1.0
1995.0	1.0
2001.0	1.0
2006.0	1.0
2007.0	2.0
2008.0	2.0
2012.0	1.0
2013.0	1.0
2028.0	1.0
2030.0	1.0
2033.0	1.0
2036.0	1.0
2041.0	1.0
2047.0	1.0
2048.0	1.0
2054.0	1.0
2055.0	1.0
2057.0	1.0
2077.0	1.0
2080.0	1.0
2091.0	1.0
2093.0	1.0
2102.0	1.0
2104.0	2.0
2107.0	1.0
2112.0	2.0
2115.0	1.0
2119.0	1.0
2121.0	1.0
2126.0	1.0
2127.0	1.0
2130.0	1.0
2133.0	2.0
2136.0	1.0
2139.0	1.0
2146.0	1.0
2153.0	1.0
2162.0	1.0
2167.0	1.0
2173.0	1.0
2174.0	2.0
2176.0	1.0
2177.0	1.0
2180.0	1.0
2181.0	1.0
2184.0	1.0
2186.0	1.0
2192.0	1.0
2193.0	1.0
2203.0	2.0
2204.0	1.0
2215.0	1.0
2222.0	1.0
2224.0	1.0
2229.0	1.0
2233.0	1.0
2239.0	1.0
2247.0	1.0
2252.0	1.0
2257.0	1.0
2259.0	1.0
2265.0	1.0
2268.0	1.0
2269.0	1.0
2287.0	1.0
2293.0	1.0
2299.0	1.0
2304.0	1.0
2309.0	1.0
2313.0	1.0
2318.0	1.0
2328.0	1.0
2332.0	1.0
2342.0	1.0
2343.0	1.0
2344.0	1.0
2347.0	1.0
2356.0	2.0
2358.0	1.0
2361.0	1.0
2362.0	1.0
2366.0	1.0
2373.0	1.0
2382.0	1.0
2385.0	1.0
2388.0	1.0
2392.0	1.0
2393.0	1.0
2405.0	1.0
2413.0	2.0
2425.0	1.0
2430.0	1.0
2431.0	1.0
2440.0	1.0
2446.0	2.0
2452.0	1.0
2461.0	1.0
2462.0	1.0
2469.0	1.0
2470.0	1.0
2471.0	1.0
2473.0	2.0
2474.0	1.0
2477.0	1.0
2478.0	1.0
2483.0	1.0
