#Coverage	Number of genomic locations
396.0	4.0
397.0	2.0
398.0	2.0
399.0	1.0
400.0	4.0
401.0	2.0
402.0	2.0
403.0	7.0
404.0	5.0
405.0	2.0
406.0	2.0
407.0	2.0
409.0	1.0
410.0	3.0
411.0	3.0
412.0	3.0
413.0	6.0
414.0	1.0
415.0	3.0
416.0	1.0
417.0	6.0
418.0	1.0
419.0	6.0
420.0	1.0
421.0	1.0
422.0	9.0
423.0	6.0
424.0	9.0
425.0	6.0
426.0	8.0
427.0	4.0
428.0	7.0
429.0	4.0
430.0	6.0
431.0	2.0
432.0	7.0
433.0	2.0
434.0	5.0
435.0	2.0
436.0	2.0
437.0	3.0
438.0	2.0
439.0	4.0
440.0	5.0
442.0	4.0
443.0	5.0
444.0	3.0
445.0	3.0
446.0	2.0
447.0	3.0
448.0	4.0
449.0	6.0
450.0	3.0
451.0	1.0
452.0	3.0
453.0	3.0
454.0	6.0
455.0	1.0
456.0	2.0
457.0	2.0
458.0	8.0
459.0	4.0
461.0	5.0
462.0	6.0
463.0	1.0
465.0	1.0
466.0	6.0
467.0	2.0
468.0	3.0
469.0	2.0
470.0	2.0
471.0	6.0
472.0	3.0
474.0	2.0
476.0	1.0
477.0	2.0
478.0	1.0
480.0	1.0
481.0	2.0
482.0	2.0
483.0	1.0
484.0	3.0
485.0	2.0
486.0	2.0
487.0	2.0
488.0	1.0
489.0	7.0
490.0	1.0
491.0	3.0
492.0	3.0
493.0	2.0
494.0	4.0
495.0	1.0
496.0	1.0
497.0	3.0
498.0	2.0
499.0	3.0
500.0	2.0
501.0	5.0
502.0	2.0
503.0	1.0
504.0	5.0
505.0	5.0
506.0	4.0
507.0	2.0
508.0	3.0
510.0	1.0
511.0	1.0
513.0	1.0
514.0	3.0
515.0	1.0
517.0	1.0
518.0	2.0
519.0	1.0
521.0	1.0
522.0	1.0
523.0	1.0
524.0	1.0
525.0	2.0
526.0	1.0
527.0	1.0
528.0	1.0
530.0	6.0
533.0	2.0
535.0	1.0
536.0	2.0
537.0	1.0
538.0	5.0
539.0	1.0
540.0	3.0
541.0	2.0
542.0	1.0
543.0	2.0
544.0	1.0
545.0	2.0
546.0	2.0
547.0	2.0
548.0	3.0
549.0	3.0
550.0	1.0
551.0	3.0
552.0	4.0
553.0	2.0
554.0	2.0
556.0	1.0
557.0	1.0
558.0	2.0
559.0	2.0
560.0	2.0
561.0	6.0
562.0	3.0
563.0	2.0
564.0	1.0
567.0	7.0
568.0	1.0
569.0	3.0
570.0	2.0
572.0	2.0
573.0	1.0
574.0	1.0
575.0	3.0
576.0	2.0
577.0	5.0
578.0	1.0
580.0	2.0
581.0	2.0
582.0	4.0
583.0	1.0
585.0	1.0
586.0	5.0
587.0	5.0
588.0	2.0
589.0	4.0
590.0	3.0
591.0	5.0
592.0	3.0
593.0	3.0
594.0	3.0
595.0	1.0
597.0	1.0
598.0	1.0
599.0	1.0
600.0	4.0
601.0	1.0
603.0	5.0
605.0	3.0
606.0	1.0
608.0	1.0
609.0	2.0
612.0	1.0
613.0	1.0
614.0	2.0
616.0	4.0
617.0	1.0
618.0	3.0
622.0	2.0
624.0	1.0
625.0	3.0
628.0	2.0
630.0	2.0
631.0	2.0
632.0	2.0
633.0	1.0
634.0	1.0
635.0	1.0
636.0	1.0
639.0	4.0
641.0	1.0
642.0	4.0
643.0	2.0
644.0	1.0
645.0	4.0
648.0	1.0
649.0	1.0
652.0	1.0
653.0	1.0
655.0	1.0
660.0	1.0
663.0	1.0
664.0	2.0
665.0	1.0
667.0	1.0
668.0	2.0
670.0	2.0
671.0	2.0
673.0	1.0
677.0	1.0
679.0	1.0
680.0	3.0
681.0	3.0
682.0	2.0
683.0	1.0
684.0	1.0
685.0	2.0
686.0	5.0
687.0	1.0
688.0	2.0
691.0	1.0
692.0	4.0
693.0	2.0
697.0	4.0
698.0	1.0
699.0	1.0
700.0	3.0
701.0	3.0
702.0	2.0
703.0	1.0
704.0	2.0
705.0	1.0
708.0	1.0
709.0	1.0
712.0	1.0
713.0	1.0
714.0	4.0
715.0	2.0
717.0	2.0
719.0	3.0
720.0	1.0
721.0	3.0
724.0	3.0
725.0	1.0
726.0	1.0
727.0	1.0
729.0	1.0
730.0	3.0
732.0	2.0
733.0	1.0
734.0	1.0
737.0	1.0
739.0	3.0
742.0	1.0
743.0	1.0
746.0	2.0
749.0	1.0
750.0	2.0
752.0	2.0
753.0	1.0
754.0	1.0
755.0	2.0
756.0	4.0
757.0	3.0
758.0	5.0
759.0	3.0
760.0	3.0
761.0	2.0
762.0	1.0
763.0	2.0
764.0	1.0
765.0	5.0
767.0	1.0
768.0	1.0
770.0	3.0
771.0	4.0
772.0	1.0
773.0	2.0
774.0	5.0
775.0	2.0
776.0	1.0
777.0	1.0
778.0	2.0
781.0	1.0
782.0	2.0
783.0	2.0
786.0	1.0
787.0	1.0
791.0	2.0
793.0	2.0
794.0	1.0
795.0	1.0
796.0	3.0
798.0	2.0
799.0	2.0
801.0	1.0
802.0	2.0
803.0	3.0
805.0	3.0
806.0	2.0
808.0	2.0
809.0	1.0
812.0	1.0
813.0	1.0
814.0	1.0
816.0	1.0
817.0	1.0
818.0	2.0
819.0	1.0
820.0	4.0
821.0	2.0
823.0	1.0
825.0	4.0
826.0	2.0
827.0	4.0
828.0	1.0
829.0	2.0
830.0	2.0
831.0	4.0
832.0	4.0
834.0	3.0
835.0	3.0
838.0	2.0
840.0	1.0
842.0	1.0
843.0	1.0
844.0	2.0
847.0	2.0
849.0	2.0
850.0	1.0
852.0	1.0
853.0	1.0
855.0	1.0
857.0	3.0
858.0	1.0
860.0	1.0
861.0	1.0
862.0	3.0
863.0	2.0
864.0	1.0
866.0	3.0
868.0	5.0
869.0	2.0
870.0	3.0
872.0	2.0
873.0	3.0
874.0	2.0
876.0	3.0
877.0	2.0
878.0	6.0
879.0	4.0
880.0	1.0
881.0	4.0
882.0	2.0
883.0	1.0
884.0	2.0
885.0	1.0
886.0	2.0
887.0	1.0
888.0	1.0
889.0	1.0
890.0	1.0
891.0	3.0
892.0	1.0
893.0	2.0
894.0	2.0
895.0	1.0
897.0	6.0
898.0	2.0
901.0	3.0
902.0	2.0
903.0	1.0
904.0	2.0
905.0	3.0
906.0	3.0
907.0	2.0
908.0	3.0
909.0	1.0
910.0	2.0
911.0	2.0
912.0	2.0
913.0	2.0
914.0	3.0
915.0	1.0
916.0	1.0
917.0	4.0
918.0	3.0
919.0	1.0
920.0	2.0
921.0	2.0
922.0	4.0
923.0	1.0
924.0	3.0
925.0	2.0
926.0	3.0
927.0	4.0
928.0	2.0
929.0	4.0
930.0	3.0
931.0	1.0
932.0	2.0
933.0	4.0
934.0	4.0
936.0	1.0
938.0	3.0
939.0	1.0
940.0	10.0
941.0	2.0
942.0	1.0
943.0	2.0
944.0	1.0
945.0	3.0
946.0	3.0
947.0	1.0
949.0	4.0
950.0	2.0
951.0	1.0
952.0	1.0
953.0	1.0
955.0	2.0
966.0	1.0
967.0	3.0
968.0	1.0
973.0	1.0
977.0	1.0
981.0	1.0
982.0	1.0
983.0	2.0
984.0	1.0
986.0	1.0
988.0	1.0
989.0	2.0
991.0	2.0
996.0	1.0
999.0	1.0
1000.0	1.0
1001.0	1.0
1002.0	2.0
1005.0	1.0
1008.0	2.0
1012.0	2.0
1014.0	1.0
1015.0	1.0
1017.0	1.0
1019.0	2.0
1022.0	1.0
1024.0	1.0
1025.0	1.0
1031.0	1.0
1032.0	1.0
1033.0	1.0
1034.0	2.0
1035.0	1.0
1037.0	1.0
1040.0	2.0
1043.0	1.0
1044.0	1.0
1045.0	2.0
1046.0	1.0
1047.0	1.0
1050.0	1.0
1053.0	1.0
1054.0	2.0
1056.0	1.0
1060.0	1.0
1061.0	1.0
1063.0	2.0
1067.0	1.0
1068.0	1.0
1069.0	1.0
1071.0	2.0
1072.0	1.0
1083.0	1.0
1085.0	1.0
1087.0	1.0
1089.0	1.0
1092.0	1.0
1100.0	1.0
1102.0	1.0
1110.0	1.0
1111.0	1.0
1113.0	1.0
1114.0	1.0
1116.0	1.0
1123.0	1.0
1124.0	1.0
1125.0	1.0
1129.0	1.0
1131.0	3.0
1132.0	3.0
1134.0	1.0
1135.0	1.0
1136.0	1.0
1141.0	2.0
1142.0	1.0
1143.0	1.0
1146.0	1.0
1147.0	1.0
1148.0	1.0
1149.0	1.0
1154.0	2.0
1156.0	1.0
1157.0	1.0
1158.0	1.0
1159.0	1.0
1161.0	1.0
1164.0	1.0
1165.0	1.0
1169.0	1.0
1171.0	1.0
1172.0	2.0
1173.0	2.0
1174.0	2.0
1176.0	1.0
1177.0	1.0
1178.0	1.0
1180.0	1.0
1185.0	1.0
1186.0	1.0
1189.0	1.0
1190.0	1.0
1196.0	1.0
1198.0	1.0
1199.0	4.0
1201.0	1.0
1206.0	1.0
1208.0	2.0
1211.0	1.0
1213.0	1.0
1214.0	1.0
1215.0	1.0
1221.0	2.0
1222.0	2.0
1225.0	2.0
1227.0	2.0
1231.0	2.0
1232.0	1.0
1234.0	2.0
1235.0	1.0
1238.0	2.0
1239.0	2.0
1240.0	1.0
1241.0	1.0
1249.0	3.0
1252.0	1.0
1254.0	1.0
1256.0	1.0
1261.0	1.0
1263.0	1.0
1264.0	1.0
1267.0	1.0
1268.0	1.0
1270.0	1.0
1273.0	2.0
1284.0	1.0
1288.0	1.0
1290.0	1.0
1291.0	1.0
1293.0	1.0
1301.0	2.0
1306.0	1.0
1307.0	1.0
1308.0	1.0
1309.0	2.0
1311.0	3.0
1313.0	1.0
1314.0	1.0
1315.0	2.0
1316.0	2.0
1318.0	1.0
1319.0	2.0
1320.0	2.0
1321.0	1.0
1322.0	2.0
1326.0	1.0
1328.0	1.0
1329.0	3.0
1330.0	1.0
1331.0	1.0
1332.0	1.0
1337.0	1.0
1338.0	1.0
1341.0	1.0
1343.0	1.0
1348.0	1.0
1350.0	1.0
1351.0	1.0
1352.0	1.0
1354.0	2.0
1355.0	2.0
1356.0	1.0
1358.0	2.0
1362.0	1.0
1366.0	2.0
1367.0	1.0
1368.0	3.0
1370.0	1.0
1372.0	1.0
1374.0	2.0
1375.0	1.0
1377.0	1.0
1382.0	1.0
1389.0	2.0
1394.0	1.0
1397.0	1.0
1399.0	2.0
1400.0	1.0
1402.0	1.0
1407.0	1.0
1409.0	1.0
1413.0	1.0
1418.0	1.0
1419.0	1.0
1421.0	1.0
1432.0	1.0
1433.0	2.0
1434.0	1.0
1438.0	2.0
1439.0	2.0
1442.0	1.0
1443.0	1.0
1448.0	2.0
1452.0	2.0
1456.0	1.0
1457.0	2.0
1461.0	1.0
1469.0	1.0
1470.0	1.0
1471.0	2.0
1473.0	1.0
1476.0	1.0
1478.0	1.0
1480.0	1.0
1483.0	1.0
1486.0	1.0
1487.0	1.0
1489.0	1.0
1490.0	1.0
1491.0	1.0
1496.0	1.0
1497.0	1.0
1499.0	2.0
1503.0	1.0
1509.0	1.0
1510.0	2.0
1513.0	1.0
1519.0	1.0
1520.0	1.0
1521.0	2.0
1524.0	1.0
1529.0	1.0
1530.0	3.0
1532.0	2.0
1533.0	1.0
1534.0	1.0
1535.0	1.0
1538.0	1.0
1540.0	1.0
1543.0	1.0
1544.0	2.0
1547.0	1.0
1548.0	1.0
1549.0	5.0
1550.0	17.0
1551.0	2.0
1552.0	4.0
1553.0	1.0
1554.0	2.0
1555.0	2.0
1556.0	3.0
1557.0	3.0
1558.0	3.0
1559.0	1.0
1560.0	1.0
1563.0	1.0
1566.0	2.0
1568.0	3.0
1569.0	1.0
1570.0	1.0
1572.0	2.0
1578.0	3.0
1580.0	1.0
1581.0	1.0
1586.0	1.0
1587.0	2.0
1590.0	1.0
1591.0	1.0
1592.0	1.0
1594.0	1.0
1595.0	1.0
1596.0	1.0
1599.0	1.0
1600.0	1.0
1604.0	1.0
1605.0	1.0
1607.0	1.0
1608.0	1.0
1610.0	1.0
1611.0	1.0
1615.0	1.0
1622.0	3.0
1623.0	1.0
1626.0	3.0
1628.0	1.0
1629.0	1.0
1630.0	2.0
1633.0	1.0
1634.0	1.0
1636.0	2.0
1639.0	1.0
1640.0	1.0
1642.0	2.0
1645.0	1.0
1647.0	1.0
1648.0	1.0
1650.0	1.0
1651.0	1.0
1652.0	1.0
1655.0	1.0
1658.0	1.0
1660.0	1.0
1668.0	1.0
1669.0	1.0
1672.0	1.0
1676.0	1.0
1678.0	3.0
1681.0	1.0
1687.0	1.0
1688.0	1.0
1691.0	1.0
1692.0	2.0
1693.0	2.0
1694.0	1.0
1698.0	1.0
1699.0	2.0
1703.0	1.0
1708.0	5.0
1715.0	2.0
1716.0	3.0
1717.0	1.0
1718.0	2.0
1719.0	2.0
1720.0	1.0
1723.0	1.0
1724.0	3.0
1726.0	1.0
1727.0	3.0
1728.0	1.0
1729.0	1.0
1730.0	1.0
1732.0	2.0
1735.0	2.0
1736.0	1.0
1737.0	1.0
1739.0	1.0
1741.0	1.0
1742.0	1.0
1743.0	1.0
1744.0	1.0
1745.0	1.0
1746.0	1.0
1747.0	1.0
1748.0	2.0
1749.0	1.0
1751.0	1.0
1753.0	1.0
1755.0	1.0
1756.0	2.0
1758.0	2.0
1759.0	1.0
1761.0	1.0
1762.0	1.0
1763.0	2.0
1765.0	1.0
1766.0	1.0
1767.0	1.0
1769.0	1.0
1770.0	2.0
1773.0	2.0
1779.0	1.0
1783.0	1.0
1786.0	1.0
1789.0	2.0
1791.0	1.0
1795.0	1.0
1798.0	2.0
1804.0	1.0
1805.0	1.0
1806.0	1.0
1809.0	2.0
1813.0	1.0
1817.0	2.0
1819.0	1.0
1820.0	1.0
1821.0	1.0
1824.0	2.0
1826.0	1.0
1827.0	1.0
1828.0	1.0
1832.0	1.0
1834.0	1.0
1837.0	1.0
1839.0	1.0
1845.0	2.0
1846.0	1.0
1851.0	2.0
1857.0	1.0
1861.0	1.0
1863.0	1.0
1864.0	1.0
1865.0	1.0
1868.0	1.0
1870.0	1.0
1872.0	1.0
1875.0	1.0
1879.0	1.0
1882.0	2.0
1885.0	1.0
1886.0	1.0
1889.0	1.0
1890.0	2.0
1891.0	2.0
1892.0	2.0
1894.0	2.0
1896.0	1.0
1897.0	1.0
1900.0	1.0
1901.0	1.0
1902.0	1.0
1904.0	4.0
1905.0	2.0
1908.0	1.0
1909.0	1.0
1911.0	1.0
1912.0	1.0
1913.0	2.0
1915.0	1.0
1917.0	1.0
1918.0	2.0
1919.0	1.0
1920.0	1.0
1924.0	1.0
1927.0	1.0
1932.0	2.0
1934.0	1.0
1935.0	1.0
1936.0	3.0
1937.0	1.0
1938.0	1.0
1941.0	1.0
1943.0	1.0
1945.0	2.0
1946.0	1.0
1948.0	2.0
1950.0	1.0
1951.0	2.0
1953.0	1.0
1955.0	1.0
1957.0	1.0
1965.0	1.0
1967.0	1.0
1968.0	1.0
1969.0	1.0
1971.0	1.0
1973.0	2.0
1974.0	1.0
1975.0	1.0
1977.0	1.0
1978.0	1.0
1979.0	2.0
1983.0	1.0
1984.0	1.0
1987.0	2.0
1988.0	2.0
1989.0	1.0
1991.0	2.0
1993.0	1.0
1996.0	1.0
1999.0	2.0
2000.0	1.0
2001.0	1.0
2002.0	2.0
2003.0	2.0
2005.0	1.0
2006.0	1.0
2008.0	1.0
2011.0	1.0
2012.0	2.0
2013.0	2.0
2014.0	1.0
2017.0	2.0
2018.0	1.0
2019.0	1.0
2021.0	2.0
2023.0	1.0
2026.0	1.0
2028.0	2.0
2029.0	1.0
2037.0	1.0
2039.0	2.0
2044.0	2.0
2047.0	2.0
2048.0	1.0
2049.0	2.0
2051.0	1.0
2052.0	1.0
2054.0	1.0
2055.0	1.0
2059.0	1.0
2062.0	3.0
2064.0	1.0
2065.0	1.0
2066.0	1.0
2074.0	1.0
2079.0	1.0
2081.0	1.0
2082.0	1.0
2083.0	1.0
2084.0	2.0
2089.0	1.0
2090.0	1.0
2091.0	1.0
2092.0	3.0
2093.0	3.0
2094.0	2.0
2096.0	2.0
2097.0	2.0
2098.0	4.0
2099.0	1.0
2101.0	1.0
2102.0	3.0
2104.0	1.0
2106.0	1.0
2107.0	1.0
2108.0	1.0
2110.0	5.0
2111.0	1.0
2113.0	2.0
2116.0	1.0
2121.0	1.0
2123.0	1.0
2124.0	1.0
2127.0	2.0
2128.0	1.0
2130.0	1.0
2131.0	2.0
2132.0	1.0
2133.0	1.0
2134.0	1.0
2136.0	1.0
2140.0	1.0
2142.0	1.0
2143.0	1.0
2144.0	1.0
2145.0	1.0
2147.0	1.0
2149.0	1.0
2151.0	1.0
2152.0	1.0
2154.0	1.0
2159.0	1.0
2161.0	1.0
2162.0	2.0
2164.0	1.0
2167.0	1.0
2171.0	1.0
2172.0	1.0
2176.0	1.0
2178.0	1.0
2181.0	1.0
2186.0	1.0
2187.0	1.0
2192.0	1.0
2193.0	1.0
2194.0	2.0
2197.0	2.0
2199.0	3.0
2200.0	2.0
2202.0	1.0
2203.0	1.0
2204.0	1.0
2205.0	1.0
2206.0	1.0
2211.0	1.0
2213.0	2.0
2215.0	2.0
2218.0	2.0
2219.0	1.0
2221.0	1.0
2223.0	1.0
2225.0	2.0
2226.0	1.0
2229.0	1.0
2231.0	1.0
2234.0	1.0
2241.0	1.0
2243.0	1.0
2249.0	1.0
2253.0	1.0
2254.0	2.0
2255.0	2.0
2256.0	1.0
2258.0	1.0
2259.0	1.0
2260.0	1.0
2261.0	1.0
2263.0	2.0
2265.0	1.0
2269.0	1.0
2270.0	1.0
2271.0	2.0
2273.0	3.0
2275.0	2.0
2276.0	3.0
2277.0	2.0
2278.0	4.0
2279.0	1.0
2280.0	1.0
2281.0	2.0
2283.0	1.0
2285.0	1.0
2288.0	2.0
2290.0	2.0
2291.0	1.0
2292.0	1.0
2294.0	1.0
2295.0	1.0
2297.0	2.0
2298.0	1.0
2302.0	1.0
2304.0	1.0
2305.0	1.0
2307.0	1.0
2310.0	2.0
2315.0	2.0
2317.0	1.0
2318.0	1.0
2319.0	1.0
2323.0	2.0
2325.0	1.0
2326.0	2.0
2328.0	1.0
2329.0	3.0
2330.0	1.0
2331.0	1.0
2332.0	1.0
2334.0	1.0
2336.0	1.0
2338.0	1.0
2339.0	1.0
2341.0	1.0
2342.0	3.0
2345.0	1.0
2347.0	2.0
2348.0	2.0
2353.0	2.0
2354.0	1.0
2355.0	1.0
2358.0	1.0
2366.0	1.0
2367.0	1.0
2370.0	1.0
2374.0	1.0
2378.0	1.0
2380.0	1.0
2382.0	2.0
2386.0	1.0
2388.0	1.0
2390.0	1.0
2391.0	1.0
2394.0	1.0
2396.0	1.0
2399.0	1.0
2400.0	2.0
2401.0	1.0
2408.0	2.0
2409.0	1.0
2411.0	2.0
2414.0	1.0
2415.0	1.0
2416.0	1.0
2419.0	3.0
2422.0	2.0
2424.0	3.0
2425.0	1.0
2428.0	1.0
2429.0	1.0
2435.0	3.0
2438.0	2.0
2442.0	1.0
2443.0	2.0
2444.0	1.0
2448.0	2.0
2449.0	1.0
2451.0	1.0
2453.0	1.0
2454.0	2.0
2457.0	1.0
2458.0	1.0
2460.0	1.0
2462.0	1.0
2464.0	1.0
2465.0	3.0
2467.0	2.0
2468.0	2.0
2473.0	1.0
2474.0	3.0
2475.0	4.0
2479.0	1.0
2488.0	2.0
2490.0	1.0
2491.0	1.0
2493.0	2.0
2494.0	1.0
2495.0	3.0
2496.0	1.0
2498.0	1.0
2505.0	1.0
2506.0	2.0
2507.0	1.0
2508.0	2.0
2509.0	1.0
2510.0	1.0
2513.0	2.0
2518.0	1.0
2519.0	1.0
2521.0	1.0
2526.0	2.0
2531.0	3.0
2532.0	1.0
2533.0	1.0
2534.0	2.0
2535.0	2.0
2537.0	1.0
2538.0	2.0
2539.0	1.0
2541.0	1.0
2543.0	1.0
2548.0	1.0
2550.0	1.0
2552.0	2.0
2554.0	1.0
2555.0	2.0
2558.0	1.0
2559.0	1.0
2562.0	1.0
2563.0	1.0
2566.0	1.0
2568.0	2.0
2570.0	2.0
2571.0	1.0
2576.0	1.0
2578.0	2.0
2581.0	1.0
2587.0	1.0
2588.0	2.0
2589.0	1.0
2590.0	1.0
2595.0	1.0
2598.0	1.0
2599.0	1.0
2602.0	1.0
2607.0	1.0
2608.0	4.0
2609.0	2.0
2610.0	2.0
2612.0	1.0
2613.0	1.0
2615.0	1.0
2616.0	1.0
2617.0	1.0
2621.0	1.0
2623.0	1.0
2625.0	1.0
2634.0	2.0
2636.0	2.0
2638.0	2.0
2639.0	2.0
2641.0	1.0
2642.0	1.0
2644.0	1.0
2645.0	1.0
2646.0	1.0
2647.0	1.0
2651.0	2.0
2653.0	1.0
2654.0	1.0
2655.0	1.0
2656.0	1.0
2659.0	2.0
2661.0	1.0
2662.0	2.0
2663.0	2.0
2664.0	2.0
2665.0	3.0
2666.0	1.0
2667.0	3.0
2668.0	2.0
2669.0	1.0
2670.0	1.0
2672.0	3.0
2675.0	1.0
2676.0	1.0
2679.0	1.0
2680.0	1.0
2681.0	3.0
2683.0	1.0
2684.0	1.0
2686.0	1.0
2693.0	4.0
2695.0	1.0
2696.0	1.0
2698.0	1.0
2699.0	1.0
2703.0	1.0
2704.0	2.0
2705.0	1.0
2708.0	3.0
2709.0	2.0
2712.0	2.0
2715.0	1.0
2716.0	1.0
2717.0	2.0
2719.0	2.0
2722.0	2.0
2723.0	4.0
2724.0	1.0
2726.0	1.0
2727.0	1.0
2728.0	2.0
2729.0	5.0
2732.0	2.0
2735.0	1.0
2736.0	1.0
2738.0	1.0
2739.0	1.0
