NC_045512.2	84	7	29903	0.00023409
NC_045512.2	85	21	29903	0.000702271
NC_045512.2	86	10	29903	0.000334415
NC_045512.2	87	12	29903	0.000401298
NC_045512.2	88	8	29903	0.000267532
NC_045512.2	89	5	29903	0.000167207
NC_045512.2	90	31	29903	0.00103669
NC_045512.2	91	4	29903	0.000133766
NC_045512.2	92	2	29903	6.68829e-05
NC_045512.2	93	1	29903	3.34415e-05
NC_045512.2	95	9	29903	0.000300973
NC_045512.2	96	20	29903	0.000668829
NC_045512.2	97	28	29903	0.000936361
NC_045512.2	98	35	29903	0.00117045
NC_045512.2	99	29	29903	0.000969802
NC_045512.2	100	17	29903	0.000568505
genome	0	7213	29903	0.241213
genome	1	2139	29903	0.0715313
genome	2	2642	29903	0.0883523
genome	3	441	29903	0.0147477
genome	4	413	29903	0.0138113
genome	5	89	29903	0.00297629
genome	6	188	29903	0.00628699
genome	7	67	29903	0.00224058
genome	8	416	29903	0.0139116
genome	9	173	29903	0.00578537
genome	10	243	29903	0.00812627
genome	11	171	29903	0.00571849
genome	12	160	29903	0.00535063
genome	13	502	29903	0.0167876
genome	14	345	29903	0.0115373
genome	15	488	29903	0.0163194
genome	16	338	29903	0.0113032
genome	17	459	29903	0.0153496
genome	18	168	29903	0.00561817
genome	19	384	29903	0.0128415
genome	20	230	29903	0.00769154
genome	21	614	29903	0.0205331
genome	22	495	29903	0.0165535
genome	23	348	29903	0.0116376
genome	24	432	29903	0.0144467
genome	25	351	29903	0.011738
genome	26	285	29903	0.00953082
genome	27	341	29903	0.0114035
genome	28	120	29903	0.00401298
genome	29	246	29903	0.0082266
genome	30	253	29903	0.00846069
genome	31	182	29903	0.00608635
genome	32	379	29903	0.0126743
genome	33	491	29903	0.0164198
genome	34	337	29903	0.0112698
genome	35	189	29903	0.00632044
genome	36	533	29903	0.0178243
genome	37	379	29903	0.0126743
genome	38	339	29903	0.0113367
genome	39	251	29903	0.00839381
genome	40	217	29903	0.0072568
genome	41	405	29903	0.0135438
genome	42	272	29903	0.00909608
genome	43	416	29903	0.0139116
genome	44	394	29903	0.0131759
genome	45	269	29903	0.00899575
genome	46	273	29903	0.00912952
genome	47	275	29903	0.0091964
genome	48	302	29903	0.0100993
genome	49	212	29903	0.00708959
genome	50	196	29903	0.00655453
genome	51	104	29903	0.00347791
genome	52	159	29903	0.00531719
genome	53	153	29903	0.00511654
genome	54	227	29903	0.00759121
genome	55	289	29903	0.00966458
genome	56	223	29903	0.00745745
genome	57	149	29903	0.00498278
genome	58	55	29903	0.00183928
genome	59	29	29903	0.000969802
genome	60	78	29903	0.00260843
genome	61	86	29903	0.00287597
genome	62	43	29903	0.00143798
genome	63	38	29903	0.00127078
genome	64	19	29903	0.000635388
genome	65	29	29903	0.000969802
genome	66	18	29903	0.000601946
genome	67	23	29903	0.000769154
genome	68	54	29903	0.00180584
genome	69	25	29903	0.000836037
genome	70	38	29903	0.00127078
genome	71	33	29903	0.00110357
genome	72	32	29903	0.00107013
genome	73	30	29903	0.00100324
genome	74	43	29903	0.00143798
genome	75	38	29903	0.00127078
genome	76	109	29903	0.00364512
genome	77	262	29903	0.00876166
genome	78	103	29903	0.00344447
genome	79	61	29903	0.00203993
genome	80	37	29903	0.00123733
genome	81	9	29903	0.000300973
genome	83	3	29903	0.000100324
genome	84	7	29903	0.00023409
genome	85	21	29903	0.000702271
genome	86	10	29903	0.000334415
genome	87	12	29903	0.000401298
genome	88	8	29903	0.000267532
genome	89	5	29903	0.000167207
genome	90	31	29903	0.00103669
genome	91	4	29903	0.000133766
genome	92	2	29903	6.68829e-05
genome	93	1	29903	3.34415e-05
genome	95	9	29903	0.000300973
genome	96	20	29903	0.000668829
genome	97	28	29903	0.000936361
genome	98	35	29903	0.00117045
genome	99	29	29903	0.000969802
genome	100	17	29903	0.000568505
